               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 474,            0.011474,           0.0056764,           0.0001244,              0.9069,             0.86318,             0.90555,             0.64833,            0.026366,            0.012321,           0.0050817,           0.0006346,           0.0006346,           0.0006346
                 475,            0.011745,           0.0057746,          0.00012531,             0.91173,             0.85931,              0.9054,             0.64987,            0.026377,            0.012354,           0.0050831,           0.0006148,           0.0006148,           0.0006148
                 476,            0.012136,           0.0056685,            0.000154,             0.91143,             0.85966,             0.90538,             0.64862,            0.026374,            0.012364,           0.0051093,            0.000595,            0.000595,            0.000595
                 477,            0.011586,           0.0058022,          0.00011441,             0.91863,             0.85053,             0.90564,             0.64997,            0.026375,            0.012339,           0.0051356,           0.0005752,           0.0005752,           0.0005752
                 478,            0.011346,           0.0054999,          9.6505e-05,             0.91928,             0.85184,              0.9054,                0.65,            0.026371,            0.012323,           0.0051447,           0.0005554,           0.0005554,           0.0005554
                 479,            0.011533,           0.0056324,          0.00013337,             0.92047,             0.85417,             0.90537,             0.65019,            0.026382,            0.012339,            0.005112,           0.0005356,           0.0005356,           0.0005356
                 480,            0.011694,            0.005555,          0.00011545,             0.91708,             0.85578,             0.90539,             0.65036,            0.026398,            0.012336,           0.0050784,           0.0005158,           0.0005158,           0.0005158
                 481,            0.011132,           0.0057166,          0.00010534,             0.92138,             0.85483,             0.90589,             0.64963,            0.026394,            0.012331,           0.0050455,            0.000496,            0.000496,            0.000496
                 482,            0.011438,           0.0055194,          0.00010867,             0.92418,             0.84978,             0.90585,             0.64956,            0.026373,            0.012333,           0.0050229,           0.0004762,           0.0004762,           0.0004762
                 483,            0.011888,           0.0055824,          0.00012286,             0.91985,             0.84731,             0.90563,             0.64959,            0.026375,            0.012345,           0.0049825,           0.0004564,           0.0004564,           0.0004564
                 484,            0.011364,           0.0055625,          0.00011168,             0.90455,             0.85938,              0.9057,             0.65037,             0.02637,            0.012348,           0.0049595,           0.0004366,           0.0004366,           0.0004366
                 485,            0.011483,           0.0055302,          0.00010364,             0.91349,             0.85723,             0.90635,             0.65076,            0.026378,            0.012354,           0.0049319,           0.0004168,           0.0004168,           0.0004168
                 486,            0.011453,           0.0056489,          0.00011433,             0.91292,             0.85712,             0.90587,             0.65065,            0.026382,            0.012359,           0.0049152,            0.000397,            0.000397,            0.000397
                 487,            0.011386,           0.0055151,          0.00011853,             0.92548,             0.84773,             0.90614,             0.64883,            0.026369,            0.012359,            0.004865,           0.0003772,           0.0003772,           0.0003772
                 488,            0.011654,           0.0056684,          0.00014814,             0.92946,             0.84601,             0.90596,             0.65063,             0.02636,            0.012375,           0.0048322,           0.0003574,           0.0003574,           0.0003574
                 489,            0.011276,           0.0055436,          0.00014266,             0.93181,             0.84711,             0.90611,             0.64925,            0.026352,            0.012381,           0.0048158,           0.0003376,           0.0003376,           0.0003376
                 490,            0.011539,           0.0055699,          0.00013625,             0.93253,             0.84969,             0.90627,             0.65073,            0.026349,            0.012378,           0.0048077,           0.0003178,           0.0003178,           0.0003178
                 491,             0.01167,           0.0056278,          0.00013757,             0.91429,             0.85613,              0.9063,              0.6507,            0.026347,            0.012378,           0.0047953,            0.000298,            0.000298,            0.000298
                 492,            0.011253,            0.005617,          0.00010129,             0.91427,             0.85613,             0.90623,             0.65076,            0.026339,            0.012382,           0.0047992,           0.0002782,           0.0002782,           0.0002782
                 493,            0.011121,           0.0056178,          9.0294e-05,             0.91588,             0.85592,             0.90647,             0.65206,            0.026352,            0.012383,           0.0047947,           0.0002584,           0.0002584,           0.0002584
                 494,            0.011678,           0.0055979,          9.9354e-05,             0.92028,             0.85925,             0.91357,             0.65132,            0.026359,            0.012383,           0.0047956,           0.0002386,           0.0002386,           0.0002386
                 495,            0.011375,           0.0056054,          0.00011352,               0.921,             0.85907,             0.91357,              0.6505,            0.026361,            0.012391,           0.0048005,           0.0002188,           0.0002188,           0.0002188
                 496,            0.011134,           0.0055212,          0.00013062,             0.91611,              0.8535,             0.90675,              0.6495,            0.026359,            0.012392,           0.0048018,            0.000199,            0.000199,            0.000199
                 497,             0.01121,           0.0055616,          0.00011514,             0.92041,             0.85682,             0.91394,             0.65115,            0.026347,            0.012387,           0.0048068,           0.0001792,           0.0001792,           0.0001792
                 498,            0.011026,           0.0055097,          0.00010333,             0.92951,             0.85585,             0.91417,             0.65093,            0.026339,             0.01239,           0.0048108,           0.0001594,           0.0001594,           0.0001594
                 499,            0.011443,           0.0056039,          9.4671e-05,             0.93655,             0.85076,              0.9144,             0.65132,            0.026334,            0.012395,           0.0048213,           0.0001396,           0.0001396,           0.0001396
